,latitude,longitude,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds_x,funding_total_usd_x,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status_4,acq_amount,rela_sequence
606,40.753881,73.978852,1.7479,4.8192,4.0027,4.8192,8,4,55350000.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1,2,0.0,1
607,40.753881,73.978852,1.7479,4.8192,4.0027,4.8192,8,4,55350000.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1,2,0.0,25
608,40.753881,73.978852,1.7479,4.8192,4.0027,4.8192,8,4,55350000.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1,2,0.0,3
609,40.753881,73.978852,1.7479,4.8192,4.0027,4.8192,8,4,55350000.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1,2,0.0,2
610,41.878984,87.637,1.6986,6.5151,3.2849,4.9315,3,5,10764323.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,2,0.0,1
611,41.878984,87.637,1.6986,6.5151,3.2849,4.9315,3,5,10764323.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,2,0.0,3
612,41.878984,87.637,1.6986,6.5151,3.2849,4.9315,3,5,10764323.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,2,0.0,1
613,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,5
614,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,4
615,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,2
616,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,3
617,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,4
618,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,3
619,37.779281,122.419236,4.2849,4.2849,2.4164,5.5151,7,1,400000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,2,0.0,24
620,39.78373,100.445882,5.789,5.789,,,1,1,13000000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,2,0.0,16
621,47.614422,122.192337,0.0849,1.2712,,,5,3,12500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,2,53000000.0,2
622,47.614422,122.192337,0.0849,1.2712,,,5,3,12500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,2,53000000.0,8
623,47.614422,122.192337,0.0849,1.2712,,,5,3,12500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,2,53000000.0,13
624,47.614422,122.192337,0.0849,1.2712,,,5,3,12500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,2,53000000.0,3
625,47.614422,122.192337,0.0849,1.2712,,,5,3,12500000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,2,53000000.0,8
626,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,3
627,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,12
628,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,2
629,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,9
630,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,3
631,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,4
632,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,5
633,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,4
634,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,6
635,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,6
636,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,5
637,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,2
638,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,1
639,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,172320
640,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,2
641,37.314002,121.932365,2.3507,8.2822,1.0027,8.2849,16,4,38064570.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,2,324000000.0,1
642,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,1
643,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,5
644,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,3
645,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,1
646,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,1
647,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,2
648,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,3
649,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,4
650,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,1
651,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,13
652,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,8
653,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,4
654,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,2
655,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,7
656,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,11
657,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,7
658,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,1
659,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,2
660,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,1
661,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,2
662,37.748676,122.415813,-0.4959,1.2548,2.1726,4.6,21,2,6000000.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,50000000.0,4
663,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,1
664,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,4
665,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,1
666,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,4
667,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,7
668,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,1
669,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,1
670,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,2
671,39.035298,77.430125,0.0,7.1068,6.0055,10.9041,9,3,59000000.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,2,0.0,1
672,37.758062,122.418642,2.7233,2.7233,0.9151,6.3096,5,1,600000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,2,0.0,2
673,37.758062,122.418642,2.7233,2.7233,0.9151,6.3096,5,1,600000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,2,0.0,1
674,37.758062,122.418642,2.7233,2.7233,0.9151,6.3096,5,1,600000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,2,0.0,9
675,37.758062,122.418642,2.7233,2.7233,0.9151,6.3096,5,1,600000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,2,0.0,7
676,37.758062,122.418642,2.7233,2.7233,0.9151,6.3096,5,1,600000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,2,0.0,1
677,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,2
678,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,1
679,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,18
680,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,13
681,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,3
682,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,7
683,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,5
684,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,6
685,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,16
686,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,4
687,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,0.0,3
688,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,2
689,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,1
690,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,18
691,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,13
692,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,3
693,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,7
694,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,5
695,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,6
696,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,16
697,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,4
698,34.01052,118.495981,0.7945,2.9014,3.0493,6.5233,11,2,2750000.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,2,150000000.0,3
699,37.3821368,121.970505,2.9178,4.7342,,,1,2,30000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,2,0.0,8
700,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
701,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
702,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
703,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
704,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
705,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
706,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,3
707,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,1
708,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,7
709,37.45604,122.165399,0.411,0.411,0.0,2.5342,10,1,6100000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,2,0.0,2
710,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,4
711,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,4
712,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,13
713,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,7
714,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,2
715,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,6
716,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,1
717,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,1
718,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,1
719,37.779281,122.419236,0.1452,0.5014,0.4959,3.011,10,2,2565000.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,0.0,12
720,35.76524000000001,78.731161,2.5671,5.6904,2.0027,2.0027,3,3,22400000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,2,0.0,2
721,35.76524000000001,78.731161,2.5671,5.6904,2.0027,2.0027,3,3,22400000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,2,0.0,4
722,35.76524000000001,78.731161,2.5671,5.6904,2.0027,2.0027,3,3,22400000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,2,0.0,1
723,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
724,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
725,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
726,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
727,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
728,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
729,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,4
730,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
731,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,5
732,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,3
733,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,3
734,40.740441,73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,2,0.0,1
735,40.750519,73.993494,1.7479,1.7479,1.0,2.1096,4,1,575000.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,2,575000.0,3
736,40.750519,73.993494,1.7479,1.7479,1.0,2.1096,4,1,575000.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,2,575000.0,1
737,40.750519,73.993494,1.7479,1.7479,1.0,2.1096,4,1,575000.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,2,575000.0,2
738,40.750519,73.993494,1.7479,1.7479,1.0,2.1096,4,1,575000.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,2,575000.0,52
739,37.522281,122.258139,0.9151,2.7753,3.0027,3.6466,6,2,9500000.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,2,0.0,2
740,37.522281,122.258139,0.9151,2.7753,3.0027,3.6466,6,2,9500000.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,2,0.0,6
741,37.522281,122.258139,0.9151,2.7753,3.0027,3.6466,6,2,9500000.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,2,0.0,6
742,37.522281,122.258139,0.9151,2.7753,3.0027,3.6466,6,2,9500000.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,2,0.0,15
